separator,schema,table_name,column_count,total_size,table_size,index_count,table_comment
--- TABLE ---,public,activity_logs,7,504 kB,288 kB,3,
--- TABLE ---,public,ai_requests,13,128 kB,8192 bytes,7,Tracks AI API requests for analytics and billing
--- TABLE ---,public,ai_settings,8,104 kB,8192 bytes,6,AI provider settings for users
--- TABLE ---,public,audit_logs,8,224 kB,104 kB,2,Application audit log for key security-sensitive actions.
--- TABLE ---,public,auto_reply_settings,22,40 kB,0 bytes,4,
--- TABLE ---,public,business_profile_history,8,1056 kB,344 kB,4,
--- TABLE ---,public,error_logs,24,88 kB,0 bytes,9,Centralized error logging for client and server-side errors
--- TABLE ---,public,gmb_accounts,18,312 kB,32 kB,13,
--- TABLE ---,public,gmb_locations,46,2928 kB,592 kB,38,Real-time enabled: Updates broadcast to subscribed clients
--- TABLE ---,public,gmb_media,13,4008 kB,1664 kB,15,Stores media items (photos/videos) from Google My Business locations
--- TABLE ---,public,gmb_metrics,10,96 kB,16 kB,3,
--- TABLE ---,public,gmb_performance_metrics,12,864 kB,192 kB,14,Stores daily performance metrics from Business Profile Performance API
--- TABLE ---,public,gmb_posts,24,120 kB,0 bytes,14,Stores GMB posts for composing and scheduling Business Profile posts
--- TABLE ---,public,gmb_questions,37,552 kB,48 kB,28,Real-time enabled: Changes broadcast to subscribed clients
--- TABLE ---,public,gmb_reviews,51,5784 kB,2312 kB,37,Stores Google My Business reviews with AI analysis and reply management
--- TABLE ---,public,gmb_search_keywords,12,6288 kB,1648 kB,13,Stores search keyword impressions from Business Profile Performance API
--- TABLE ---,public,gmb_sync_logs,12,624 kB,392 kB,3,
--- TABLE ---,public,notifications,18,64 kB,0 bytes,7,
--- TABLE ---,public,oauth_states,6,160 kB,24 kB,6,Stores temporary OAuth state parameters for secure OAuth flow
--- TABLE ---,public,performance_metrics,7,40 kB,0 bytes,4,
--- TABLE ---,public,profiles,10,168 kB,32 kB,6,
--- TABLE ---,public,rate_limit_requests,7,48 kB,0 bytes,5,
--- TABLE ---,public,sync_status,8,112 kB,16 kB,4,"Tracks GMB sync runs (status, progress, timings) for each user/account"
--- TABLE ---,public,weekly_task_recommendations,17,112 kB,8192 bytes,6,
separator,table_name,ordinal_position,column_name,data_type,full_type,is_nullable,column_default,character_maximum_length,numeric_precision,numeric_scale,datetime_precision,underlying_type,column_comment
--- FUNCTION ---,public,join_room,p_room_id uuid,void,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.join_room(p_room_id uuid)
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public'
AS $function$
DECLARE
  v_user uuid := auth.uid();
BEGIN
  IF v_user IS NULL THEN
    RAISE EXCEPTION 'Unauthorized';
  END IF;
  INSERT INTO public.room_members(user_id, room_id)
  VALUES (v_user, p_room_id)
  ON CONFLICT (user_id, room_id) DO NOTHING;
END;
$function$
"
--- FUNCTION ---,public,jsonb_diff,"old_val jsonb, new_val jsonb",jsonb,IMMUTABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.jsonb_diff(old_val jsonb, new_val jsonb)
 RETURNS jsonb
 LANGUAGE plpgsql
 IMMUTABLE
AS $function$
DECLARE
  result JSONB := '{}';
  k TEXT;
  v JSONB;
BEGIN
  -- Find keys that exist in new but not in old, or have different values
  FOR k, v IN SELECT * FROM jsonb_each(new_val)
  LOOP
    IF NOT old_val ? k OR old_val->k != v THEN
      result := result || jsonb_build_object(
        k, jsonb_build_object(
          'old', COALESCE(old_val->k, 'null'::jsonb),
          'new', v
        )
      );
    END IF;
  END LOOP;
  
  -- Find keys that exist in old but not in new (deletions)
  FOR k IN SELECT jsonb_object_keys(old_val)
  LOOP
    IF NOT new_val ? k THEN
      result := result || jsonb_build_object(
        k, jsonb_build_object(
          'old', old_val->k,
          'new', 'null'::jsonb,
          'deleted', true
        )
      );
    END IF;
  END LOOP;
  
  RETURN result;
END;
$function$
"
--- FUNCTION ---,public,leave_room,p_room_id uuid,void,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.leave_room(p_room_id uuid)
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public'
AS $function$
DECLARE
  v_user uuid := auth.uid();
BEGIN
  IF v_user IS NULL THEN
    RAISE EXCEPTION 'Unauthorized';
  END IF;
  DELETE FROM public.room_members
  WHERE user_id = v_user AND room_id = p_room_id;
END;
$function$
"
--- FUNCTION ---,public,link_gmb_locations_accounts,p_user_id uuid,void,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.link_gmb_locations_accounts(p_user_id uuid)
 RETURNS void
 LANGUAGE plpgsql
AS $function$
BEGIN
  -- Fill account_id for locations where it's null using local account PK
  UPDATE public.gmb_locations l
  SET account_id = a.id
  FROM public.gmb_accounts a
  WHERE l.gmb_account_id = a.id
    AND (l.account_id IS NULL OR l.account_id <> a.id)
    AND a.user_id = p_user_id;

  -- Ensure user_id is set correctly
  UPDATE public.gmb_locations l
  SET user_id = a.user_id
  FROM public.gmb_accounts a
  WHERE l.gmb_account_id = a.id
    AND (l.user_id IS NULL OR l.user_id <> a.user_id)
    AND a.user_id = p_user_id;

  -- Ensure is_active true for linked locations
  UPDATE public.gmb_locations l
  SET is_active = TRUE
  FROM public.gmb_accounts a
  WHERE l.gmb_account_id = a.id
    AND a.user_id = p_user_id
    AND l.is_active IS DISTINCT FROM TRUE;
END;
$function$
"
--- FUNCTION ---,public,log_error,"p_user_id uuid, p_message text, p_stack text DEFAULT NULL::text, p_context jsonb DEFAULT NULL::jsonb, p_severity integer DEFAULT 1",uuid,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.log_error(p_user_id uuid, p_message text, p_stack text DEFAULT NULL::text, p_context jsonb DEFAULT NULL::jsonb, p_severity integer DEFAULT 1)
 RETURNS uuid
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
DECLARE
  v_error_id UUID;
BEGIN
  INSERT INTO error_logs (user_id, message, stack, context, severity)
  VALUES (p_user_id, p_message, p_stack, p_context, p_severity)
  RETURNING id INTO v_error_id;
  
  RETURN v_error_id;
END;
$function$
"
--- FUNCTION ---,public,log_post_activity,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.log_post_activity()
 RETURNS trigger
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
BEGIN
  IF TG_OP = 'INSERT' THEN
    INSERT INTO activity_logs (user_id, activity_type, activity_message, created_at)
    VALUES (
      NEW.user_id,
      'post_published',
      'Published new post: ' || LEFT(COALESCE(NEW.summary, 'Post'), 50),
      NEW.created_at
    );
  END IF;
  
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,log_question_activity,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.log_question_activity()
 RETURNS trigger
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
BEGIN
  -- Log new question
  IF TG_OP = 'INSERT' THEN
    INSERT INTO activity_logs (user_id, activity_type, activity_message, created_at)
    VALUES (
      NEW.user_id,
      'question_received',
      'New question received: ' || LEFT(COALESCE(NEW.question_text, 'Question'), 50),
      NEW.created_at
    );
  END IF;
  
  -- Log question answer
  IF TG_OP = 'UPDATE' AND OLD.answer_text IS NULL AND NEW.answer_text IS NOT NULL THEN
    INSERT INTO activity_logs (user_id, activity_type, activity_message, created_at)
    VALUES (
      NEW.user_id,
      'question_answered',
      'Answered a customer question',
      NOW()
    );
  END IF;
  
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,log_review_activity,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.log_review_activity()
 RETURNS trigger
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
BEGIN
  -- Log new review
  IF TG_OP = 'INSERT' THEN
    INSERT INTO activity_logs (user_id, activity_type, activity_message, created_at)
    VALUES (
      NEW.user_id,
      'review_received',
      'New review received: ' || COALESCE(NEW.rating::text, '0') || ' stars from ' || COALESCE(NEW.reviewer_name, 'Anonymous'),
      NEW.created_at
    );
  END IF;
  
  -- Log review reply
  IF TG_OP = 'UPDATE' AND OLD.reply_text IS NULL AND NEW.reply_text IS NOT NULL THEN
    INSERT INTO activity_logs (user_id, activity_type, activity_message, created_at)
    VALUES (
      NEW.user_id,
      'review_responded',
      'Replied to review from ' || COALESCE(NEW.reviewer_name, 'Anonymous'),
      NOW()
    );
  END IF;
  
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,maintain_review_reply_consistency,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.maintain_review_reply_consistency()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
  NEW.has_reply := (NEW.reply_text IS NOT NULL AND NEW.reply_text != '');
  
  IF NEW.reply_text IS NOT NULL AND NEW.replied_at IS NULL THEN
    NEW.replied_at := NOW();
  END IF;
  
  IF NEW.reply_text IS NULL OR NEW.reply_text = '' THEN
    NEW.replied_at := NULL;
  END IF;
  
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,moddatetime,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.moddatetime()
 RETURNS trigger
 LANGUAGE plpgsql
 SET search_path TO 'public', 'pg_temp'
AS $function$
begin
  new.updated_at = now();
  return new;
end;
$function$
"
--- FUNCTION ---,public,normalize_location_id,location_id_text text,text,IMMUTABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.normalize_location_id(location_id_text text)
 RETURNS text
 LANGUAGE plpgsql
 IMMUTABLE
 SET search_path TO 'public', 'pg_temp'
AS $function$
BEGIN
  RETURN CASE 
    WHEN location_id_text LIKE 'locations/%' THEN 
      SUBSTRING(location_id_text FROM 'locations/([^/]+)$')
    WHEN location_id_text LIKE 'accounts/%/locations/%' THEN 
      SUBSTRING(location_id_text FROM 'locations/([^/]+)$')
    ELSE location_id_text
  END;
END; $function$
"
--- FUNCTION ---,public,notify_new_question,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.notify_new_question()
 RETURNS trigger
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
BEGIN
  PERFORM create_notification(
    NEW.user_id,
    'question',
    'New Question Asked',
    'A customer has asked a new question',
    '/dashboard/questions?id=' || NEW.id::text,
    jsonb_build_object('question_id', NEW.id)
  );
  RETURN NEW;
EXCEPTION WHEN OTHERS THEN
  -- Don't fail the insert if notification fails
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,notify_new_review,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.notify_new_review()
 RETURNS trigger
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
BEGIN
  PERFORM create_notification(
    NEW.user_id,
    'review',
    'New Review Received',
    'You have received a new ' || NEW.rating || '-star review',
    '/dashboard/reviews?id=' || NEW.id::text,
    jsonb_build_object('review_id', NEW.id, 'rating', NEW.rating)
  );
  RETURN NEW;
EXCEPTION WHEN OTHERS THEN
  -- Don't fail the insert if notification fails
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,oauth_states_set_expiry,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.oauth_states_set_expiry()
 RETURNS trigger
 LANGUAGE plpgsql
 SET search_path TO 'public', 'pg_temp'
AS $function$
BEGIN
IF NEW.expires_at IS NULL THEN
NEW.expires_at := now() + interval '15 minutes';
END IF;
RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,pgaudit_ddl_command_end,,event_trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.pgaudit_ddl_command_end()
 RETURNS event_trigger
 LANGUAGE c
 SECURITY DEFINER
 SET search_path TO 'pg_catalog, pg_temp'
AS '$libdir/pgaudit', $function$pgaudit_ddl_command_end$function$
"
--- FUNCTION ---,public,pgaudit_sql_drop,,event_trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.pgaudit_sql_drop()
 RETURNS event_trigger
 LANGUAGE c
 SECURITY DEFINER
 SET search_path TO 'pg_catalog, pg_temp'
AS '$libdir/pgaudit', $function$pgaudit_sql_drop$function$
"
--- FUNCTION ---,public,record_profile_changes,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.record_profile_changes()
 RETURNS trigger
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
BEGIN
  IF TG_TABLE_NAME != 'gmb_locations' THEN
    RETURN NEW;
  END IF;

  IF TG_OP = 'UPDATE' AND OLD IS DISTINCT FROM NEW THEN
    INSERT INTO public.business_profile_history (
      location_id,
      location_name,
      operation_type,
      data,
      metadata,
      created_by
    )
    VALUES (
      NEW.id,
      NEW.location_name,
      'update',
      jsonb_build_object(
        'metadata', NEW.metadata,
        'description', NEW.description,
        'phone', NEW.phone,
        'website', NEW.website,
        'address', NEW.address,
        'business_hours', NEW.business_hours
      ),
      jsonb_build_object(
        'automatic', true,
        'trigger', 'record_profile_changes'
      ),
      auth.uid()
    );
  END IF;

  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,rollback_profile_to_history,"p_history_id uuid, p_user_id uuid",jsonb,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.rollback_profile_to_history(p_history_id uuid, p_user_id uuid)
 RETURNS jsonb
 LANGUAGE plpgsql
AS $function$
DECLARE
  v_history RECORD;
BEGIN
  SELECT * INTO v_history
  FROM public.business_profile_history
  WHERE id = p_history_id;

  IF NOT FOUND THEN
    RETURN jsonb_build_object('success', false, 'error', 'History record not found');
  END IF;

  IF NOT EXISTS (
    SELECT 1 FROM public.gmb_locations
    WHERE id = v_history.location_id
      AND user_id = p_user_id
  ) THEN
    RETURN jsonb_build_object('success', false, 'error', 'Access denied');
  END IF;

  INSERT INTO public.business_profile_history (
    location_id,
    location_name,
    operation_type,
    data,
    created_by,
    metadata
  )
  SELECT
    id,
    location_name,
    'rollback',
    jsonb_build_object(
      'metadata', metadata,
      'description', description,
      'phone', phone,
      'website', website,
      'address', address,
      'business_hours', business_hours
    ),
    p_user_id,
    jsonb_build_object('rollback_to', p_history_id)
  FROM public.gmb_locations
  WHERE id = v_history.location_id;

  UPDATE public.gmb_locations
  SET
    metadata = COALESCE((v_history.data->>'metadata')::jsonb, metadata),
    description = COALESCE(v_history.data->>'description', description),
    phone = COALESCE(v_history.data->>'phone', phone),
    website = COALESCE(v_history.data->>'website', website),
    address = COALESCE((v_history.data->>'address')::jsonb, address),
    business_hours = COALESCE((v_history.data->>'business_hours')::jsonb, business_hours),
    updated_at = NOW()
  WHERE id = v_history.location_id;

  RETURN jsonb_build_object(
    'success', true,
    'message', 'Profile rolled back successfully',
    'history_id', p_history_id
  );
EXCEPTION
  WHEN OTHERS THEN
    RETURN jsonb_build_object('success', false, 'error', SQLERRM);
END;
$function$
"
--- FUNCTION ---,public,set_current_timestamp_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.set_current_timestamp_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
 SET search_path TO 'public', 'pg_temp'
AS $function$
BEGIN
  NEW.updated_at = now();
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,set_limit,real,real,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.set_limit(real)
 RETURNS real
 LANGUAGE c
 STRICT
AS '$libdir/pg_trgm', $function$set_limit$function$
"
--- FUNCTION ---,public,set_sync_status_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.set_sync_status_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
begin
  new.updated_at = now();
  return new;
end;
$function$
"
--- FUNCTION ---,public,set_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.set_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
 SET search_path TO 'public', 'pg_temp'
AS $function$
BEGIN
  NEW.updated_at = now();
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,set_weekly_task_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.set_weekly_task_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
  NEW.updated_at = NOW();
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,show_limit,,real,STABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.show_limit()
 RETURNS real
 LANGUAGE c
 STABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$show_limit$function$
"
--- FUNCTION ---,public,show_trgm,text,text[],IMMUTABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.show_trgm(text)
 RETURNS text[]
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$show_trgm$function$
"
--- FUNCTION ---,public,similarity,"text, text",real,IMMUTABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.similarity(text, text)
 RETURNS real
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$similarity$function$
"
--- FUNCTION ---,public,similarity_dist,"text, text",real,IMMUTABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.similarity_dist(text, text)
 RETURNS real
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$similarity_dist$function$
"
--- FUNCTION ---,public,similarity_op,"text, text",boolean,STABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.similarity_op(text, text)
 RETURNS boolean
 LANGUAGE c
 STABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$similarity_op$function$
"
--- FUNCTION ---,public,strict_word_similarity,"text, text",real,IMMUTABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.strict_word_similarity(text, text)
 RETURNS real
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$strict_word_similarity$function$
"
--- FUNCTION ---,public,strict_word_similarity_commutator_op,"text, text",boolean,STABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.strict_word_similarity_commutator_op(text, text)
 RETURNS boolean
 LANGUAGE c
 STABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$strict_word_similarity_commutator_op$function$
"
--- FUNCTION ---,public,strict_word_similarity_dist_commutator_op,"text, text",real,IMMUTABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.strict_word_similarity_dist_commutator_op(text, text)
 RETURNS real
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$strict_word_similarity_dist_commutator_op$function$
"
--- FUNCTION ---,public,strict_word_similarity_dist_op,"text, text",real,IMMUTABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.strict_word_similarity_dist_op(text, text)
 RETURNS real
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$strict_word_similarity_dist_op$function$
"
--- FUNCTION ---,public,strict_word_similarity_op,"text, text",boolean,STABLE,FUNCTION,"CREATE OR REPLACE FUNCTION public.strict_word_similarity_op(text, text)
 RETURNS boolean
 LANGUAGE c
 STABLE PARALLEL SAFE STRICT
AS '$libdir/pg_trgm', $function$strict_word_similarity_op$function$
"
--- FUNCTION ---,public,track_performance,"p_user_id uuid, p_name text, p_value numeric, p_metadata jsonb DEFAULT NULL::jsonb",uuid,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.track_performance(p_user_id uuid, p_name text, p_value numeric, p_metadata jsonb DEFAULT NULL::jsonb)
 RETURNS uuid
 LANGUAGE plpgsql
 SECURITY DEFINER
AS $function$
DECLARE
  v_metric_id UUID;
BEGIN
  INSERT INTO performance_metrics (user_id, name, value, metadata)
  VALUES (p_user_id, p_name, p_value, p_metadata)
  RETURNING id INTO v_metric_id;
  
  RETURN v_metric_id;
END;
$function$
"
--- FUNCTION ---,public,trigger_gmb_sync,,void,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.trigger_gmb_sync()
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public', 'pg_temp'
AS $function$
DECLARE
  project_ref TEXT := 'rrarhekwhgpgkakqrlyn'; -- غيّرها حسب ID مشروعك في Supabase
  trigger_secret TEXT;
  edge_function_url TEXT;
BEGIN
  -- استرجاع السر من الجدول
  SELECT value INTO trigger_secret FROM system_settings WHERE key = 'trigger_secret';

  IF trigger_secret IS NULL THEN
    RAISE EXCEPTION 'trigger_secret is missing from system_settings';
  END IF;

  edge_function_url := 'https://' || project_ref || '.supabase.co/functions/v1/gmb-sync-trigger';

  -- تنفيذ طلب POST للـ Edge Function
  PERFORM net.http_post(
    url := edge_function_url,
    headers := jsonb_build_object(
      'X-Trigger-Secret', trigger_secret,
      'Content-Type', 'application/json'
    ),
    body := jsonb_build_object('manual', true)
  );

  RAISE NOTICE '✅ GMB sync triggered successfully via gmb-sync-trigger Edge Function';
END;
$function$
"
--- FUNCTION ---,public,update_auto_reply_settings_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.update_auto_reply_settings_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
  NEW.updated_at = NOW();
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,update_client_profiles_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.update_client_profiles_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
  NEW.updated_at = NOW();
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,update_gmb_attributes_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.update_gmb_attributes_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
 SET search_path TO 'public', 'pg_temp'
AS $function$
BEGIN
  NEW.updated_at := NOW();
  RETURN NEW;
END; $function$
"
--- FUNCTION ---,public,update_gmb_questions_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.update_gmb_questions_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
 SET search_path TO 'public', 'pg_temp'
AS $function$
BEGIN
  NEW.updated_at := NOW();
  RETURN NEW;
END; $function$
"
--- FUNCTION ---,public,update_gmb_reviews_updated_at,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.update_gmb_reviews_updated_at()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
  NEW.updated_at = NOW();
  RETURN NEW;
END;
$function$
"
--- FUNCTION ---,public,update_last_login,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.update_last_login()
 RETURNS trigger
 LANGUAGE plpgsql
 SET search_path TO 'public', 'pg_temp'
AS $function$
begin
  update profiles
  set updated_at = now()
  where id = new.user_id;
  return new;
end;
$function$
"
--- FUNCTION ---,public,update_location_review_stats,,trigger,VOLATILE,FUNCTION,"CREATE OR REPLACE FUNCTION public.update_location_review_stats()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
  -- تحديث عدد التقييمات
  UPDATE gmb_locations
  SET review_count = (
    SELECT COUNT(*)
    FROM gmb_reviews
    WHERE location_id = COALESCE(NEW.location_id, OLD.location_id)
  ),
  response_rate = (
    SELECT 
      CASE 
        WHEN COUNT(*) = 0 THEN 0
        ELSE ROUND((COUNT(*) FILTER (WHERE has_reply = true)::DECIMAL / COUNT(*)) * 100, 2)
      END
    FROM gmb_reviews
    WHERE location_id = COALESCE(NEW.location_id, OLD.location_id)
  )
  WHERE id = COALESCE(NEW.location_id, OLD.location_id);
  
  RETURN COALESCE(NEW, OLD);
END;
$function$
"
